label,message
0,"hahaha!!! i bet hehao will be like ""why so last min!"" then chester ""ilike how timo didn\"
0,thanks alot!
0,m sg/6598904512 interested msg me
0,ooo where! looking for raghav and chester\
0,happy homecoming. have a day as awesome as you.
0,it clearly wasn\
0,thks
0,yes
0,hahaha so sad! liu doesn\
0,or ü go buy wif him then i meet ü later can?
0,i liked the new mobile
0,i nvr go in the end cause i got something on =(
0,'definitely! :
0,'wish you the same:
0,hahaha yup! at where you know?
0,"hee. lp also so happy wif u! dear get home safely, <3：<3"
0,if you r @ home then come down within 5 min
0,ya okay. u buy us the grapes then. wahahaha.
0,hmmm k
0,yes mdm! hope today got yummy dinner lol... i slept <#> hour stillvery tired lo lol... haha then wat is the one thing scarly it cost $<#> lol
0,<email>
0,i send the print outs da.
0,hmmm... can lor... so i cya there...
0,call me when u reached dl.
0,i'm good. have you registered to vote?
0,the jigsaw shop?
0,i say wat?
0,hahaha damn funny he did with izzati! its hot pink xd
0,s on e dining table...
0,hmm ill have to think about it... ok you're forgiven! =d
0,awwwwww okay lo im sorry :-(
0,woot wat rice lol... see lo then we need to go earlier to buy! afterwe buy ba wang on the way back i go buy? i din even do haha..
0,what r u doing
0,your brother is a genius
0,ok...
0,hey can fetch u! but early le. like <#> pm lik tt. ok?
0,bblp i head over to physics for consulttion. muacks
0,havd u got angry now
0,i wish you and your loved ones a happy and prosperous new year. may your hopes be successful. oshadi.
0,"gud gud..k, chikku tke care.. sleep well gud nyt"
0,"hey weeyin, can i see you on this friday for activity?"
0,learn to kill:-(
0,supper?
0,neh. just lonely.
0,am watching house â very entertaining â am getting the whole hugh laurie thing â even with the stick â indeed especially with the stick.
0,i think u have the wrong number.
0,i at raffles place le! decide!
0,aiyo i become bad guy. haha. okay! can.
0,"friend, what time is your lunch break?"
0,tues if im not wrong!
0,any red shirt?
0,bon voyage to silchar.
0,love you aathi..love u lot..
0,haiyah... it means it was the same time as me...
0,huh i cant thk of more oredi how many pages do we have?
0,darren was saying dat if u meeting da ge den we dun meet 4 dinner. cos later u leave xy will feel awkward. den u meet him 4 lunch lor.
0,have u informed them abt the gathering??
0,emina chepara
0,read the message dude!!!
0,im okay.
0,office is closed for the day sa
0,hey bro hwa u.. wo d0n0 try kiye kya bro?
0,i mean your sister eh?
0,so jialatz ah. k la. i tell them... u rest well. tmr c!!! ?
0,jeeeeezzzz that sucks!
0,<#>
0,ya have le ... sianz
0,itna door...bhej main koi date nai thi?
0,okay can. by tonight i let u know.
0,ds in before it complete
0,scare u fall down or something mah.... stupid driver -.- so manyidiot in this world... at central library there arh
0,"ok ar, wad time??"
0,lols i going back put stuff later. u wan eat anything
0,bro why do i gt prob in synch0nzng?.. what symbl is to b used + or - whle syncrzng
0,haha oh oh right. so not dubai or whatever anymore?
0,"haha. the exhibition officer job is a one off thingy. that time ask uto work, don\"
0,ok lor
0,hahha. but atleast gt more free time. waiting for ur nxt lecture?
0,s still in sg wor hehehe
0,m fine... slackin ard as usual...
0,"make it the whole day, free or not?"
0,"0k dear get wel s0on.. n cme 0nlne at nyt.. tc hasu mwaaaaaah:-*.. hav a l0vly, sweet n c0ol day ahead.."
0,haha ohh up to you then! or go out with them?
0,call me when u're done...
0,"anna gud mrng! im not goin 4 <decimal> mass,bt 4 the eveng mas at 6..bye da. *send d2d sms @ just <#> cents with budget sms!*"
0,i love u 2 my little pocy bell i am sorry but i love u
0,hee. roger!
0,okay sure (:
0,yoyo! my dad says if want to eat prata tmr need to reach ard <#>coz <#> is the last order o.o how??
0,oh... eh haven say wat u nd leh...
0,achha...
0,i tot a lot ppl will get girl? take pic of ur buddy. is he cool
0,haha i was closing my eyes half the time!
0,may i call you later pls
0,left woodlands
0,busy na
0,ok tell u good news in morning
0,'sure :-
0,quite leh.
0,"staying the nightclothes, wash clothes, blanket, quentyn, hair brush, tooth brush"
0,k...k....
0,tell them no need to investigate about me anywhere.
0,haha ooo they just changed ppl! haha wow haha i really never pay attnin class haha so many blanks!
0,thanx a lot...
0,lol nice prediction!
0,"a swt thought: ""nver get tired of doing little things 4 lovable persons.."" coz..somtimes those little things occupy d biggest part in their hearts.. gud ni8"
0,haha okay! then i try to get it from my other friend ba. sorry aboutall the fuss man. :p
0,denny not here
0,'am off to sleep.. gnite shweta! :-
0,sweet! i\
0,i tink my mum on leave. she wan me go out with her ....
0,"1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press &lt;#&gt; . 5)gently remove ur hand.. its interesting..:)"
0,"happy new year, pull your ear! xd! may <#> be loads of fun andlaughter! happy happy two zero one one!!"
0,ben ask if we r having lunch b4 going...
0,ya ponned lol... congratz!
0,m goin to com centre now. will b back to sci later... when u free..
0,where are you?
0,you know what hook up means right?
0,aiya. so naughty yeiyei.
0,still waiting. slow service.
0,i come le someone seating beside me is too dirty :(
0,u so bad leh... call lor... u more impt mah...
0,good morning bhai
0,lol return liao. that morning haven\
0,<#> is my number.
0,ya... i dun mind lor....
0,lols okay.. but everyone going le! u sure u wanna disappoint us
0,comin back 2nite?
0,hey.. i am sorry for falling asleep while you were talking to nadee.. i was too tired today..
0,haha! bet she ge a badass now. how was tioman?
0,yo..i pass u the scm textbook today k?
0,with who?
0,yupz... luv my trip...weather is great too... cant take e heat here now...
0,saw u @ the bar last night. cewl to see u after so much time. wanna meet these days?
0,alright haha
0,u say u luv me n want 2 hold me tight.those words run thru my head day n nite.i dreamt u held me n made me c dat 4eva 2gthr v wud b.
0,'nov cannot
0,haha sorry! yeah the pasta very nice! next time try to do for you!
0,gud
0,haha ya lo... see if tml they got cfm.or not lo... haha go our er renshi jie~~~ so u still watching webcast? i stuck at my assignment qn 1for an hour le zzzz
0,"select any one number from 1,2,3,4,5,6,7,8,9 and <#> . ithula ena varudho atha nee enaku <#> new year\"
0,looks like insects gave him lotsa protein eh
0,haha it\
0,free?? lols wat time
0,jay\
0,"ya, at yck mrt station. not havin lunch together, cos i now vry hungry, havin lunch.. ü u eat oreadi? ur mum got cook?"
0,"take exit 6 pie, turn left to bedok north ave 3"
0,lmao ok i wont be needing u to do my hair anymore.
0,yup yup... goody!
0,"mon okie lor... haha, best is cheap n gd food la, ex oso okie... depends on whether wana eat western or chinese food... den which u prefer..."
0,haha. ok la. two pple share. ur headache better already? <name> here
0,izzit... shuhui thks so too...
0,haaha think so. wah messy meh lol.
0,lol they have for damn long already leh and i didn\
0,bring change luh. eh camp <#> just end you gonna go overseas you shitting me
0,talk to u soon
0,den?!?
0,come on buddy
0,hahaha before you step into my room you will see 2 of them le! hahaomg!!! i love pig organ soup:p wahhs envious! i had cream of mushroomand the instant noodle soup hehe:p haha >///<
0,tcs
0,genius what\
0,haha i want blue ray version mah.
0,hee. yeiyei i go pong pong. ur yei yei loves u deep deep! muacks.today so fun to tease u. hee. lub u! di di didi di...
0,i dun tink so. ps going back soon
0,ok
0,nuh blood donation centre doesn\
0,haha no haven\
0,are you at work right now ?
0,hello my little party animal! i just thought i'd buzz you as you were with your friends ...*grins*... reminding you were loved and send a naughty adoring kiss
0,it\
0,"ryan dear, chibi is tired le, so she\"
0,'aunty i reach home le. :-
0,"hi , where are you? we're at and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?"
0,thu meet at cafe cartel plaza sing at 7pm. any prob?
0,waise iske liye try karu to kya tu aa skta hai kal?
0,yes dear. will b careful
0,then why meet at clementi? i go find u?
0,'ok. thanks. i have sent the documents to your yahoo.com.sg account.hope you can read it. :-
0,she also din reply my msg.
0,jus ended
0,hey wat are the dimensions for the patchwork
0,fine
0,lols he won\
0,no
0,hmmm
0,what ?
0,what plans for the evening?
0,also on my way le
0,haha.. you eat le?
0,"i am going home now 2 prepare yr gifts. else later no time to do it. ha ha. after a long shopping walk, finally found something 2 give u. now for the packaging."
0,.. ok i shall not further disturb u..
0,"pk i went home le, felt feverish. msg me the changes for my stuff, if any."
0,no! i have apple bread yay!!!
0,and also alu
0,son of picollo is picollo? wth?
0,"hi ppl who know about ironing board, please don\"
0,i wanted to ask u dabao... dam sick now wan chiong back sleep
0,i will come at four later
1,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply"
0,dear i go charge hp .. 3pm find u
0,ll do it for u..
0,ok ! lg also. get home safe. tell me when u reach
0,ok!
0,help me wish ur sis a happy18 birthday.n may all her dreams cum true.n ask her to call me or msg me if she has the time to do so
0,k.k.let see.
0,thank you princess! you are so sexy...
0,yeah 3 of us! hilda tay wanted to go och ._. now we\
0,haha i dunno! chester also going! haha if you do it inconspicuouslyno one will think it\
0,"ll go yan jiu too... we can skip ard oso, go cine den go mrt one, blah blah blah..."
0,lol rawr
0,lol kk....
1,urgent! your mobile number has been awarded a <ukp>2000 prize guaranteed. call 09061790125 from landline. claim 3030. valid 12hrs only 150ppm
0,eh only can use a3 size le...
0,cricket pack free with sms pack <#> ! rc <#> = <#> local sms free + 2 day free cricket trial pack.validity <#> days. cricket pack will be activated within <#> hrs.
0,"please protect yourself from e-threats. sib never asks for sensitive information like passwords,atm/sms pin thru email. never share your password with anybody."
0,nah haha no money ~
0,big brother call and ask ah hui out next week!
0,im gonnamissu so much!!i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract!! luv yaxx
0,ya no sch but i jus stay hostel. every night go chalet no enoughsleep lose muscle
0,yo i haven book the tics yet. ron and gf will be coming too. u thk cineleisure will be better?
0,so later 7.30 fish n co at suntec. who cant come please say earlier.
0,lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am
0,alrighty
0,"stewart, a few other things. first, can i have the contact details ofthe owner? i need to arrange a few dates for the renovation teams tocome look at the site to the design proposals. second, we haveapplied to the banks and hope to have a decision by wednesday, but imay not be free on thursday to go to the law offices. by when do ineed to tell you the law firm that we\"
0,wat haf ü all been doing...
0,"yeah, with me. total <#> ."
0,you should know now. so how's anthony. are you bringing money. i've school fees to pay and rent and stuff like that. thats why i need your help. a friend in need....|
0,i\
0,why don\
0,hahaha photos lor!
0,then start some executable file to connect the phone to the com
0,then whats your answer for the 1st qn?
0,"to accomplish great things, we must not only act, but also dream, notonly plan, but also believe.good morning!!!"
